location,source,target
0x45dc68@mhfdat-jp.bin,エヴォルGSアーム・白,Evol GS Arms・White
0x45dc6c@mhfdat-jp.bin,エヴォルGPアーム・白,Evol GP Arms・White
0x45dc70@mhfdat-jp.bin,エヴォルZPアーム・白,Evol ZP Arms・White
0x45dc74@mhfdat-jp.bin,エヴォルガード・白,Evol Guard・White
0x45dc78@mhfdat-jp.bin,エヴォルＦガード・白,Evol F Guard・White
0x45dc7c@mhfdat-jp.bin,エヴォルFZガード・白,Evol FZ Guard・White
0x45dc80@mhfdat-jp.bin,エヴォルHSガード・白,Evol HS Guard・White
0x45dc84@mhfdat-jp.bin,エヴォルGSガード・白,Evol GS Guard・White
0x45dc88@mhfdat-jp.bin,エヴォルGPガード・白,Evol GP Guard・White
0x45dc8c@mhfdat-jp.bin,エヴォルZPガード・白,Evol ZP Guard・White
0x45dc90@mhfdat-jp.bin,エヴォルアーム・赤,Evol Arms・Red
0x45dc94@mhfdat-jp.bin,エヴォルＦアーム・赤,Evol F Arms・Red
0x45dc98@mhfdat-jp.bin,エヴォルFZアーム・赤,Evol FZ Arms・Red
0x45dc9c@mhfdat-jp.bin,エヴォルHSアーム・赤,Evol HS Arms・Red
0x45dca0@mhfdat-jp.bin,エヴォルGSアーム・赤,Evol GS Arms・Red
0x45dca4@mhfdat-jp.bin,エヴォルGPアーム・赤,Evol GP Arms・Red
0x45dca8@mhfdat-jp.bin,エヴォルZPアーム・赤,Evol ZP Arms・Red
0x45dcac@mhfdat-jp.bin,エヴォルガード・赤,Evol Guard・Red
0x45dcb0@mhfdat-jp.bin,エヴォルＦガード・赤,Evol F Guard・Red
0x45dcb4@mhfdat-jp.bin,エヴォルFZガード・赤,Evol FZ Guard・Red
0x45dcb8@mhfdat-jp.bin,エヴォルHSガード・赤,Evol HS Guard・Red
0x45dcbc@mhfdat-jp.bin,エヴォルGSガード・赤,Evol GS Guard・Red
0x45dcc0@mhfdat-jp.bin,エヴォルGPガード・赤,Evol GP Guard・Red
0x45dcc4@mhfdat-jp.bin,エヴォルZPガード・赤,Evol ZP Guard・Red
0x45dcc8@mhfdat-jp.bin,エヴォルアーム・青,Evol Arms・Blue
0x45dccc@mhfdat-jp.bin,エヴォルＦアーム・青,Evol F Arms・Blue
0x45dcd0@mhfdat-jp.bin,エヴォルFZアーム・青,Evol FZ Arms・Blue
0x45dcd4@mhfdat-jp.bin,エヴォルHSアーム・青,Evol HS Arms・Blue
0x45dcd8@mhfdat-jp.bin,エヴォルGSアーム・青,Evol GS Arms・Blue
0x45dcdc@mhfdat-jp.bin,エヴォルGPアーム・青,Evol GP Arms・Blue
0x45dce0@mhfdat-jp.bin,エヴォルZPアーム・青,Evol ZP Arms・Blue
0x45dce4@mhfdat-jp.bin,エヴォルガード・青,Evol Guard・Blue
0x45dce8@mhfdat-jp.bin,エヴォルＦガード・青,Evol F Guard・Blue
0x45dcec@mhfdat-jp.bin,エヴォルFZガード・青,Evol FZ Guard・Blue
0x45dcf0@mhfdat-jp.bin,エヴォルHSガード・青,Evol HS Guard・Blue
0x45dcf4@mhfdat-jp.bin,エヴォルGSガード・青,Evol GS Guard・Blue
0x45dcf8@mhfdat-jp.bin,エヴォルGPガード・青,Evol GP Guard・Blue
0x45dcfc@mhfdat-jp.bin,エヴォルZPガード・青,Evol ZP Guard・Blue
0x45dd00@mhfdat-jp.bin,エヴォルアーム・紫,Evol Arms・Purple
0x45dd04@mhfdat-jp.bin,エヴォルＦアーム・紫,Evol F Arms・Purple
0x45dd08@mhfdat-jp.bin,エヴォルFZアーム・紫,Evol FZ Arms・Purple
0x45dd0c@mhfdat-jp.bin,エヴォルHSアーム・紫,Evol HS Arms・Purple
0x45dd10@mhfdat-jp.bin,エヴォルGSアーム・紫,Evol GS Arms・Purple
0x45dd14@mhfdat-jp.bin,エヴォルGPアーム・紫,Evol GP Arms・Purple
0x45dd18@mhfdat-jp.bin,エヴォルZPアーム・紫,Evol ZP Arms・Purple
0x45dd1c@mhfdat-jp.bin,エヴォルガード・紫,Evol Guard・Purple
0x45dd20@mhfdat-jp.bin,エヴォルＦガード・紫,Evol F Guard・Purple
0x45dd24@mhfdat-jp.bin,エヴォルFZガード・紫,Evol FZ Guard・Purple
0x45dd28@mhfdat-jp.bin,エヴォルHSガード・紫,Evol HS Guard・Purple
0x45dd2c@mhfdat-jp.bin,エヴォルGSガード・紫,Evol GS Guard・Purple
0x45dd30@mhfdat-jp.bin,エヴォルGPガード・紫,Evol GP Guard・Purple
0x45dd34@mhfdat-jp.bin,エヴォルZPガード・紫,Evol ZP Guard・Purple
0x45dd38@mhfdat-jp.bin,サクフィアーム,Sakufi Arms
0x45dd3c@mhfdat-jp.bin,サクフィＦアーム,Sakufi F Arms
0x45dd40@mhfdat-jp.bin,サクフィFZアーム,Sakufi FZ Arms
0x45dd44@mhfdat-jp.bin,サクフィHSアーム,Sakufi HS Arms
0x45dd48@mhfdat-jp.bin,サクフィGSアーム,Sakufi GS Arms
0x45dd4c@mhfdat-jp.bin,サクフィGPアーム,Sakufi GP Arms
0x45dd50@mhfdat-jp.bin,サクフィZPアーム,Sakufi ZP Arms
0x45dd54@mhfdat-jp.bin,サクフィガード,Sakufi Guard
0x45dd58@mhfdat-jp.bin,サクフィＦガード,Sakufi F Guard
0x45dd5c@mhfdat-jp.bin,サクフィFZガード,Sakufi FZ Guard
0x45dd60@mhfdat-jp.bin,サクフィHSガード,Sakufi HS Guard
0x45dd64@mhfdat-jp.bin,サクフィGSガード,Sakufi GS Guard
0x45dd68@mhfdat-jp.bin,サクフィGPガード,Sakufi GP Guard
0x45dd6c@mhfdat-jp.bin,サクフィZPガード,Sakufi ZP Guard
0x45dd70@mhfdat-jp.bin,アスモアーム,Asumo Arms
0x45dd74@mhfdat-jp.bin,アスモＦアーム,Asumo F Arms
0x45dd78@mhfdat-jp.bin,アスモFZアーム,Asumo FZ Arms
0x45dd7c@mhfdat-jp.bin,アスモHSアーム,Asumo HS Arms
0x45dd80@mhfdat-jp.bin,アスモGSアーム,Asumo GS Arms
0x45dd84@mhfdat-jp.bin,アスモGPアーム,Asumo GP Arms
0x45dd88@mhfdat-jp.bin,アスモZPアーム,Asumo ZP Arms
0x45dd8c@mhfdat-jp.bin,アスモガード,Asumo Guard
0x45dd90@mhfdat-jp.bin,アスモＦガード,Asumo F Guard
0x45dd94@mhfdat-jp.bin,アスモFZガード,Asumo FZ Guard
0x45dd98@mhfdat-jp.bin,アスモHSガード,Asumo HS Guard
0x45dd9c@mhfdat-jp.bin,アスモGSガード,Asumo GS Guard
0x45dda0@mhfdat-jp.bin,アスモGPガード,Asumo GP Guard
0x45dda4@mhfdat-jp.bin,アスモZPガード,Asumo ZP Guard
0x45dda8@mhfdat-jp.bin,キャロルＣアーム,Carrol C Arms
0x45ddac@mhfdat-jp.bin,ザイラＣアーム,Zyra C Arms
0x45ddb0@mhfdat-jp.bin,ルースＣアーム,Loose C Arms
0x45ddb4@mhfdat-jp.bin,アステリZPアーム・白,Asteli ZP Arms・White
0x45ddb8@mhfdat-jp.bin,アステリZPガード・白,Asteli ZP Guard・White
0x45ddbc@mhfdat-jp.bin,アステリZPアーム・青,Asteli ZP Arms・Blue
0x45ddc0@mhfdat-jp.bin,アステリZPガード・青,Asteli ZP Guard・Blue
0x45ddc4@mhfdat-jp.bin,アステリZPアーム・赤,Asteli ZP Arms・Red
0x45ddc8@mhfdat-jp.bin,アステリZPガード・赤,Asteli ZP Guard・Red
0x45ddcc@mhfdat-jp.bin,アステリZPアーム・黒,Asteli ZP Arms・Black
0x45ddd0@mhfdat-jp.bin,アステリZPガード・黒,Asteli ZP Guard・Black
0x45ddd4@mhfdat-jp.bin,リアンZPアーム・青,Lien ZP Arms・Blue
0x45ddd8@mhfdat-jp.bin,リアンZPガード・青,Lien ZP Guard・Blue
0x45dddc@mhfdat-jp.bin,リアンZPアーム・赤,Lien ZP Arms・Red
0x45dde0@mhfdat-jp.bin,リアンZPガード・赤,Lien ZP Guard・Red
0x45dde4@mhfdat-jp.bin,リアンZPアーム・黒,Lien ZP Arms・Black
0x45dde8@mhfdat-jp.bin,リアンZPガード・黒,Lien ZP Guard・Black
0x45ddec@mhfdat-jp.bin,リアンZPアーム・白,Lien ZP Arms・White
0x45ddf0@mhfdat-jp.bin,リアンZPガード・白,Lien ZP Guard・White
0x45ddf4@mhfdat-jp.bin,キャロルZPアーム・黒,Carrol ZP Arms・Black
0x45ddf8@mhfdat-jp.bin,キャロルZPガード・黒,Carrol ZP Guard・Black
0x45ddfc@mhfdat-jp.bin,キャロルZPアーム・青,Carrol ZP Arms・Blue
0x45de00@mhfdat-jp.bin,キャロルZPガード・青,Carrol ZP Guard・Blue
0x45de04@mhfdat-jp.bin,キャロルZPアーム・白,Carrol ZP Arms・White
0x45de08@mhfdat-jp.bin,キャロルZPガード・白,Carrol ZP Guard・White
0x45de0c@mhfdat-jp.bin,キャロルZPアーム・赤,Carrol ZP Arms・Red
0x45de10@mhfdat-jp.bin,キャロルZPガード・赤,Carrol ZP Guard・Red
0x45de14@mhfdat-jp.bin,ブリゼアーム,ブリゼ Arms
0x45de18@mhfdat-jp.bin,ブリゼＦアーム,ブリゼF Arms
0x45de1c@mhfdat-jp.bin,ブリゼFYアーム,ブリゼFY Arms
0x45de20@mhfdat-jp.bin,ブリゼHSアーム,ブリゼHS Arms
0x45de24@mhfdat-jp.bin,ブリゼＧアーム,ブリゼG Arms
0x45de28@mhfdat-jp.bin,ブリゼGFアーム,ブリゼGF Arms
0x45de2c@mhfdat-jp.bin,ブリゼGXアーム,ブリゼGX Arms
0x45de30@mhfdat-jp.bin,ブリゼガード,ブリゼ Guard
0x45de34@mhfdat-jp.bin,ブリゼＦガード,ブリゼF Guard
0x45de38@mhfdat-jp.bin,ブリゼFYガード,ブリゼFY Guard
0x45de3c@mhfdat-jp.bin,ブリゼHSガード,ブリゼHS Guard
0x45de40@mhfdat-jp.bin,ブリゼＧガード,ブリゼG Guard
0x45de44@mhfdat-jp.bin,ブリゼGFガード,ブリゼGF Guard
0x45de48@mhfdat-jp.bin,ブリゼGXガード,ブリゼGX Guard
0x45de4c@mhfdat-jp.bin,ヒガクレＣアーム,Higakure C Arms
0x45de50@mhfdat-jp.bin,ハロキュＤアーム,Harokyu D Arms
0x45de54@mhfdat-jp.bin,エヴォルＤアーム・白,Evol D Arms・White
0x45de58@mhfdat-jp.bin,エヴォルＤアーム・赤,Evol D Arms・Red
0x45de5c@mhfdat-jp.bin,エヴォルＤアーム・青,Evol D Arms・Blue
0x45de60@mhfdat-jp.bin,エヴォルＤアーム・紫,Evol D Arms・Purple
0x45de64@mhfdat-jp.bin,狩衛部隊アーム・男,狩衛部隊 Arms・男
0x45de68@mhfdat-jp.bin,狩衛部隊アーム・女,狩衛部隊 Arms・女
0x45de6c@mhfdat-jp.bin,蒼皇氷ZPアーム,Blue Ice Emperor ZP Arms
0x45de70@mhfdat-jp.bin,蒼皇氷ZPガード,Blue Ice Emperor ZP Guard
0x45de74@mhfdat-jp.bin,白皇氷ZPアーム,White Ice Emperor ZP Arms
0x45de78@mhfdat-jp.bin,白皇氷ZPガード,White Ice Emperor ZP Guard
0x45de7c@mhfdat-jp.bin,紅皇氷ZPアーム,Red Ice Emperor ZP Arms
0x45de80@mhfdat-jp.bin,紅皇氷ZPガード,Red Ice Emperor ZP Guard
0x45de84@mhfdat-jp.bin,ワンダレアーム・青,Wander Arms・Blue
0x45de88@mhfdat-jp.bin,ワンダレＦアーム・青,Wander F Arms・Blue
0x45de8c@mhfdat-jp.bin,ワンダレFZアーム・青,Wander FZ Arms・Blue
0x45de90@mhfdat-jp.bin,ワンダレHSアーム・青,Wander HS Arms・Blue
0x45de94@mhfdat-jp.bin,ワンダレGSアーム・青,Wander GS Arms・Blue
0x45de98@mhfdat-jp.bin,ワンダレGPアーム・青,Wander GP Arms・Blue
0x45de9c@mhfdat-jp.bin,ワンダレZPアーム・青,Wander ZP Arms・Blue
0x45dea0@mhfdat-jp.bin,ワンダレガード・青,Wander Guard・Blue
0x45dea4@mhfdat-jp.bin,ワンダレＦガード・青,Wander F Guard・Blue
0x45dea8@mhfdat-jp.bin,ワンダレFZガード・青,Wander FZ Guard・Blue
0x45deac@mhfdat-jp.bin,ワンダレHSガード・青,Wander HS Guard・Blue
0x45deb0@mhfdat-jp.bin,ワンダレGSガード・青,Wander GS Guard・Blue
0x45deb4@mhfdat-jp.bin,ワンダレGPガード・青,Wander GP Guard・Blue
0x45deb8@mhfdat-jp.bin,ワンダレZPガード・青,Wander ZP Guard・Blue
0x45debc@mhfdat-jp.bin,ワンダレアーム・赤,Wander Arms・Red
0x45dec0@mhfdat-jp.bin,ワンダレＦアーム・赤,Wander F Arms・Red
0x45dec4@mhfdat-jp.bin,ワンダレFZアーム・赤,Wander FZ Arms・Red
0x45dec8@mhfdat-jp.bin,ワンダレHSアーム・赤,Wander HS Arms・Red
0x45decc@mhfdat-jp.bin,ワンダレGSアーム・赤,Wander GS Arms・Red
0x45ded0@mhfdat-jp.bin,ワンダレGPアーム・赤,Wander GP Arms・Red
0x45ded4@mhfdat-jp.bin,ワンダレZPアーム・赤,Wander ZP Arms・Red
0x45ded8@mhfdat-jp.bin,ワンダレガード・赤,Wander Guard・Red
0x45dedc@mhfdat-jp.bin,ワンダレＦガード・赤,Wander F Guard・Red
0x45dee0@mhfdat-jp.bin,ワンダレFZガード・赤,Wander FZ Guard・Red
0x45dee4@mhfdat-jp.bin,ワンダレHSガード・赤,Wander HS Guard・Red
0x45dee8@mhfdat-jp.bin,ワンダレGSガード・赤,Wander GS Guard・Red
0x45deec@mhfdat-jp.bin,ワンダレGPガード・赤,Wander GP Guard・Red
0x45def0@mhfdat-jp.bin,ワンダレZPガード・赤,Wander ZP Guard・Red
0x45def4@mhfdat-jp.bin,ワンダレアーム・白,Wander Arms・White
0x45def8@mhfdat-jp.bin,ワンダレＦアーム・白,Wander F Arms・White
0x45defc@mhfdat-jp.bin,ワンダレFZアーム・白,Wander FZ Arms・White
0x45df00@mhfdat-jp.bin,ワンダレHSアーム・白,Wander HS Arms・White
0x45df04@mhfdat-jp.bin,ワンダレGSアーム・白,Wander GS Arms・White
0x45df08@mhfdat-jp.bin,ワンダレGPアーム・白,Wander GP Arms・White
0x45df0c@mhfdat-jp.bin,ワンダレZPアーム・白,Wander ZP Arms・White
0x45df10@mhfdat-jp.bin,ワンダレガード・白,Wander Guard・White
0x45df14@mhfdat-jp.bin,ワンダレＦガード・白,Wander F Guard・White
0x45df18@mhfdat-jp.bin,ワンダレFZガード・白,Wander FZ Guard・White
0x45df1c@mhfdat-jp.bin,ワンダレHSガード・白,Wander HS Guard・White
0x45df20@mhfdat-jp.bin,ワンダレGSガード・白,Wander GS Guard・White
0x45df24@mhfdat-jp.bin,ワンダレGPガード・白,Wander GP Guard・White
0x45df28@mhfdat-jp.bin,ワンダレZPガード・白,Wander ZP Guard・White
0x45df2c@mhfdat-jp.bin,ワンダレアーム・黒,Wander Arms・Black
0x45df30@mhfdat-jp.bin,ワンダレＦアーム・黒,Wander F Arms・Black
0x45df34@mhfdat-jp.bin,ワンダレFZアーム・黒,Wander FZ Arms・Black
0x45df38@mhfdat-jp.bin,ワンダレHSアーム・黒,Wander HS Arms・Black
0x45df3c@mhfdat-jp.bin,ワンダレGSアーム・黒,Wander GS Arms・Black
0x45df40@mhfdat-jp.bin,ワンダレGPアーム・黒,Wander GP Arms・Black
0x45df44@mhfdat-jp.bin,ワンダレZPアーム・黒,Wander ZP Arms・Black
0x45df48@mhfdat-jp.bin,ワンダレガード・黒,Wander Guard・Black
0x45df4c@mhfdat-jp.bin,ワンダレＦガード・黒,Wander F Guard・Black
0x45df50@mhfdat-jp.bin,ワンダレFZガード・黒,Wander FZ Guard・Black
0x45df54@mhfdat-jp.bin,ワンダレHSガード・黒,Wander HS Guard・Black
0x45df58@mhfdat-jp.bin,ワンダレGSガード・黒,Wander GS Guard・Black
0x45df5c@mhfdat-jp.bin,ワンダレGPガード・黒,Wander GP Guard・Black
0x45df60@mhfdat-jp.bin,ワンダレZPガード・黒,Wander ZP Guard・Black
0x45df64@mhfdat-jp.bin,ゴアアーム,Gore Arms
0x45df68@mhfdat-jp.bin,ゴアＧアーム,Gore G Arms
0x45df6c@mhfdat-jp.bin,ゴアGFアーム,Gore GF Arms
0x45df70@mhfdat-jp.bin,ゴアGXアーム,Gore GX Arms
0x45df74@mhfdat-jp.bin,ゴアガード,Gore Guard
0x45df78@mhfdat-jp.bin,ゴアＧガード,Gore G Guard
0x45df7c@mhfdat-jp.bin,ゴアGFガード,Gore GF Guard
0x45df80@mhfdat-jp.bin,ゴアGXガード,Gore GX Guard
0x45df84@mhfdat-jp.bin,ゼナＧアーム,Zena G Arms
0x45df88@mhfdat-jp.bin,ゼナGFアーム,Zena GF Arms
0x45df8c@mhfdat-jp.bin,ゼナGXアーム,Zena GX Arms
0x45df90@mhfdat-jp.bin,ゼナＧガード,Zena G Guard
0x45df94@mhfdat-jp.bin,ゼナGFガード,Zena GF Guard
0x45df98@mhfdat-jp.bin,ゼナGXガード,Zena GX Guard
0x45df9c@mhfdat-jp.bin,レウスＺアーム,Rathalos Z Arms
0x45dfa0@mhfdat-jp.bin,レウスZFアーム,Rathalos ZF Arms
0x45dfa4@mhfdat-jp.bin,レウスZYアーム,Rathalos ZY Arms
0x45dfa8@mhfdat-jp.bin,レウスZXアーム,Rathalos ZX Arms
0x45dfac@mhfdat-jp.bin,レウスＺガード,Rathalos Z Guard
0x45dfb0@mhfdat-jp.bin,レウスZFガード,Rathalos ZF Guard
0x45dfb4@mhfdat-jp.bin,レウスZYガード,Rathalos ZY Guard
0x45dfb8@mhfdat-jp.bin,レウスZXガード,Rathalos ZX Guard
0x45dfbc@mhfdat-jp.bin,ブランゴＺアーム,Blango Z Arms
0x45dfc0@mhfdat-jp.bin,ブランゴZFアーム,Blango ZF Arms
0x45dfc4@mhfdat-jp.bin,ブランゴZYアーム,Blango ZY Arms
0x45dfc8@mhfdat-jp.bin,ブランゴZXアーム,Blango ZX Arms
0x45dfcc@mhfdat-jp.bin,ブランゴＺガード,Blango Z Guard
0x45dfd0@mhfdat-jp.bin,ブランゴZFガード,Blango ZF Guard
0x45dfd4@mhfdat-jp.bin,ブランゴZYガード,Blango ZY Guard
0x45dfd8@mhfdat-jp.bin,ブランゴZXガード,Blango ZX Guard
0x45dfdc@mhfdat-jp.bin,ムルタアーム,Muruta Arms
0x45dfe0@mhfdat-jp.bin,ムルタＦアーム,Muruta F Arms
0x45dfe4@mhfdat-jp.bin,ムルタFZアーム,Muruta FZ Arms
0x45dfe8@mhfdat-jp.bin,ムルタHSアーム,Muruta HS Arms
0x45dfec@mhfdat-jp.bin,ムルタGSアーム,Muruta GS Arms
0x45dff0@mhfdat-jp.bin,ムルタGPアーム,Muruta GP Arms
0x45dff4@mhfdat-jp.bin,ムルタZPアーム,Muruta ZP Arms
0x45dff8@mhfdat-jp.bin,ムルタガード,Muruta Guard
0x45dffc@mhfdat-jp.bin,ムルタＦガード,Muruta F Guard
0x45e000@mhfdat-jp.bin,ムルタFZガード,Muruta FZ Guard
0x45e004@mhfdat-jp.bin,ムルタHSガード,Muruta HS Guard
0x45e008@mhfdat-jp.bin,ムルタGSガード,Muruta GS Guard
0x45e00c@mhfdat-jp.bin,ムルタGPガード,Muruta GP Guard
0x45e010@mhfdat-jp.bin,ムルタZPガード,Muruta ZP Guard
0x45e014@mhfdat-jp.bin,ハウラアーム,Howla Arms
0x45e018@mhfdat-jp.bin,ハウラＦアーム,Howla F Arms
0x45e01c@mhfdat-jp.bin,ハウラFZアーム,Howla FZ Arms
0x45e020@mhfdat-jp.bin,ハウラHSアーム,Howla HS Arms
0x45e024@mhfdat-jp.bin,ハウラGSアーム,Howla GS Arms
0x45e028@mhfdat-jp.bin,ハウラGPアーム,Howla GP Arms
0x45e02c@mhfdat-jp.bin,ハウラZPアーム,Howla ZP Arms
0x45e030@mhfdat-jp.bin,ハウラガード,Howla Guard
0x45e034@mhfdat-jp.bin,ハウラＦガード,Howla F Guard
0x45e038@mhfdat-jp.bin,ハウラFZガード,Howla FZ Guard
0x45e03c@mhfdat-jp.bin,ハウラHSガード,Howla HS Guard
0x45e040@mhfdat-jp.bin,ハウラGSガード,Howla GS Guard
0x45e044@mhfdat-jp.bin,ハウラGPガード,Howla GP Guard
0x45e048@mhfdat-jp.bin,ハウラZPガード,Howla ZP Guard
0x45e04c@mhfdat-jp.bin,パンセアーム,Panse Arms
0x45e050@mhfdat-jp.bin,パンセＦアーム,Panse F Arms
0x45e054@mhfdat-jp.bin,パンセFZアーム,Panse FZ Arms
0x45e058@mhfdat-jp.bin,パンセHSアーム,Panse HS Arms
0x45e05c@mhfdat-jp.bin,パンセGSアーム,Panse GS Arms
0x45e060@mhfdat-jp.bin,パンセGPアーム,Panse GP Arms
0x45e064@mhfdat-jp.bin,パンセZPアーム,Panse ZP Arms
0x45e068@mhfdat-jp.bin,パンセガード,Panse Guard
0x45e06c@mhfdat-jp.bin,パンセＦガード,Panse F Guard
0x45e070@mhfdat-jp.bin,パンセFZガード,Panse FZ Guard
0x45e074@mhfdat-jp.bin,パンセHSガード,Panse HS Guard
0x45e078@mhfdat-jp.bin,パンセGSガード,Panse GS Guard
0x45e07c@mhfdat-jp.bin,パンセGPガード,Panse GP Guard
0x45e080@mhfdat-jp.bin,パンセZPガード,Panse ZP Guard
0x45e084@mhfdat-jp.bin,マリジュアーム,Marriage Arms
0x45e088@mhfdat-jp.bin,マリジュＦアーム,Marriage F Arms
0x45e08c@mhfdat-jp.bin,マリジュFZアーム,Marriage FZ Arms
0x45e090@mhfdat-jp.bin,マリジュHSアーム,Marriage HS Arms
0x45e094@mhfdat-jp.bin,マリジュGSアーム,Marriage GS Arms
0x45e098@mhfdat-jp.bin,マリジュGPアーム,Marriage GP Arms
0x45e09c@mhfdat-jp.bin,マリジュZPアーム,Marriage ZP Arms
0x45e0a0@mhfdat-jp.bin,マリジュガード,Marriage Guard
0x45e0a4@mhfdat-jp.bin,マリジュＦガード,Marriage F Guard
0x45e0a8@mhfdat-jp.bin,マリジュFZガード,Marriage FZ Guard
0x45e0ac@mhfdat-jp.bin,マリジュHSガード,Marriage HS Guard
0x45e0b0@mhfdat-jp.bin,マリジュGSガード,Marriage GS Guard
0x45e0b4@mhfdat-jp.bin,マリジュGPガード,Marriage GP Guard
0x45e0b8@mhfdat-jp.bin,マリジュZPガード,Marriage ZP Guard
0x45e0bc@mhfdat-jp.bin,ユキネアーム,Yukine Arms
0x45e0c0@mhfdat-jp.bin,ユキネＦアーム,Yukine F Arms
0x45e0c4@mhfdat-jp.bin,ユキネFZアーム,Yukine FZ Arms
0x45e0c8@mhfdat-jp.bin,ユキネHSアーム,Yukine HS Arms
0x45e0cc@mhfdat-jp.bin,ユキネGSアーム,Yukine GS Arms
0x45e0d0@mhfdat-jp.bin,ユキネGPアーム,Yukine GP Arms
0x45e0d4@mhfdat-jp.bin,ユキネZPアーム,Yukine ZP Arms
0x45e0d8@mhfdat-jp.bin,ユキネガード,Yukine Guard
0x45e0dc@mhfdat-jp.bin,ユキネＦガード,Yukine F Guard
0x45e0e0@mhfdat-jp.bin,ユキネFZガード,Yukine FZ Guard
0x45e0e4@mhfdat-jp.bin,ユキネHSガード,Yukine HS Guard
0x45e0e8@mhfdat-jp.bin,ユキネGSガード,Yukine GS Guard
0x45e0ec@mhfdat-jp.bin,ユキネGPガード,Yukine GP Guard
0x45e0f0@mhfdat-jp.bin,ユキネZPガード,Yukine ZP Guard
0x45e0f4@mhfdat-jp.bin,雪ミクアーム,Snow Miku Arms
0x45e0f8@mhfdat-jp.bin,雪ミクＦアーム,Snow Miku F Arms
0x45e0fc@mhfdat-jp.bin,雪ミクFZアーム,Snow Miku FZ Arms
0x45e100@mhfdat-jp.bin,雪ミクHSアーム,Snow Miku HS Arms
0x45e104@mhfdat-jp.bin,雪ミクGSアーム,Snow Miku GS Arms
0x45e108@mhfdat-jp.bin,雪ミクGPアーム,Snow Miku GP Arms
0x45e10c@mhfdat-jp.bin,雪ミクZPアーム,Snow Miku ZP Arms
0x45e110@mhfdat-jp.bin,雪ミクガード,Snow Miku Guard
0x45e114@mhfdat-jp.bin,雪ミクＦガード,Snow Miku F Guard
0x45e118@mhfdat-jp.bin,雪ミクFZガード,Snow Miku FZ Guard
0x45e11c@mhfdat-jp.bin,雪ミクHSガード,Snow Miku HS Guard
0x45e120@mhfdat-jp.bin,雪ミクGSガード,Snow Miku GS Guard
0x45e124@mhfdat-jp.bin,雪ミクGPガード,Snow Miku GP Guard
0x45e128@mhfdat-jp.bin,雪ミクZPガード,Snow Miku ZP Guard
0x45e12c@mhfdat-jp.bin,ミクZPアーム,Miku ZP Arms
0x45e130@mhfdat-jp.bin,ミクZPガード,Miku ZP Guard
0x45e134@mhfdat-jp.bin,オユンZPアーム・青,Oyun ZP Arms・Blue
0x45e138@mhfdat-jp.bin,オユンZPガード・青,Oyun ZP Guard・Blue
0x45e13c@mhfdat-jp.bin,オユンZPアーム・赤,Oyun ZP Arms・Red
0x45e140@mhfdat-jp.bin,オユンZPガード・赤,Oyun ZP Guard・Red
0x45e144@mhfdat-jp.bin,オユンZPアーム・黒,Oyun ZP Arms・Black
0x45e148@mhfdat-jp.bin,オユンZPガード・黒,Oyun ZP Guard・Black
0x45e14c@mhfdat-jp.bin,オユンZPアーム・白,Oyun ZP Arms・White
0x45e150@mhfdat-jp.bin,オユンZPガード・白,Oyun ZP Guard・White
0x45e154@mhfdat-jp.bin,鬼穿ノ篭手Ｇ,Demonclad Kote G
0x45e158@mhfdat-jp.bin,鬼穿ノ篭手GF,Demonclad Kote GF
0x45e15c@mhfdat-jp.bin,鬼穿ノ篭手GX,Demonclad Kote GX
0x45e160@mhfdat-jp.bin,童穿ノ篭手Ｇ,Youthclad Kote G
0x45e164@mhfdat-jp.bin,童穿ノ篭手GF,Youthclad Kote GF
0x45e168@mhfdat-jp.bin,童穿ノ篭手GX,Youthclad Kote GX
0x45e16c@mhfdat-jp.bin,ラーヴェアーム,Rave Arms
0x45e170@mhfdat-jp.bin,ラーヴェＦアーム,Rave F Arms
0x45e174@mhfdat-jp.bin,ラーヴェFYアーム,Rave FY Arms
0x45e178@mhfdat-jp.bin,ラーヴェHSアーム,Rave HS Arms
0x45e17c@mhfdat-jp.bin,ラーヴェＧアーム,Rave G Arms
0x45e180@mhfdat-jp.bin,ラーヴェGFアーム,Rave GF Arms
0x45e184@mhfdat-jp.bin,ラーヴェGXアーム,Rave GX Arms
0x45e188@mhfdat-jp.bin,ラーヴェガード,Rave Guard
0x45e18c@mhfdat-jp.bin,ラーヴェＦガード,Rave F Guard
0x45e190@mhfdat-jp.bin,ラーヴェFYガード,Rave FY Guard
0x45e194@mhfdat-jp.bin,ラーヴェHSガード,Rave HS Guard
0x45e198@mhfdat-jp.bin,ラーヴェＧガード,Rave G Guard
0x45e19c@mhfdat-jp.bin,ラーヴェGFガード,Rave GF Guard
0x45e1a0@mhfdat-jp.bin,ラーヴェGXガード,Rave GX Guard
0x45e1a4@mhfdat-jp.bin,ワンダレＤアーム・青,Wander D Arms・Blue
0x45e1a8@mhfdat-jp.bin,ワンダレＤアーム・赤,Wander D Arms・Red
0x45e1ac@mhfdat-jp.bin,ワンダレＤアーム・白,Wander D Arms・White
0x45e1b0@mhfdat-jp.bin,ワンダレＤアーム・黒,Wander D Arms・Black
0x45e1b4@mhfdat-jp.bin,蒼皇氷Ｄアーム,Blue Ice Emperor D Arms
0x45e1b8@mhfdat-jp.bin,白皇氷Ｄアーム,White Ice Emperor D Arms
