index,source,target
12486,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12487,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12488,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12489,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12490,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12491,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12492,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12493,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12494,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12495,dummy,
12496,dummy,
12497,dummy,
12498,dummy,
12499,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12500,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12501,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12502,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12503,{c05}≪狩煉道≫{/c}で入手可能。,
12504,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12505,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12506,{c05}≪狩煉道≫{/c}で入手可能。,
12507,{c05}≪狩煉道≫{/c}で入手可能。,
12508,{c05}≪狩煉道≫{/c}で入手可能。,
12509,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。",
12510,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12511,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12512,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12513,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12514,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12515,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12516,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12517,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12518,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12519,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12520,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12521,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12522,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。",
12523,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。",
12524,"{c05}≪フロンティアポイント≫{/c}と
交換で入手可能。",
12525,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12526,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12527,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12528,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12529,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12530,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12531,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12532,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12533,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12534,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12535,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12536,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12537,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12538,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12539,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12540,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12541,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12542,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12543,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12544,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12545,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12546,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12547,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12548,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12549,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12550,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12551,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12552,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12553,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12554,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12555,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12556,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12557,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12558,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12559,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12560,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12561,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12562,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12563,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12564,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12565,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12566,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12567,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12568,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12569,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12570,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12571,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12572,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12573,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12574,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12575,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12576,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12577,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12578,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12579,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12580,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12581,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12582,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12583,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12584,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12585,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12586,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12587,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12588,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12589,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12590,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12591,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12592,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12593,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12594,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12595,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12596,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12597,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12598,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12599,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12600,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12601,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12602,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12603,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12604,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12605,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12606,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12607,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12608,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12609,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12610,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12611,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12612,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12613,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12614,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12615,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12616,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12617,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12618,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12619,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12620,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12621,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12622,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12623,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12624,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12625,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12626,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12627,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12628,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12629,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12630,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12631,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12632,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12633,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12634,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12635,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12636,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12637,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12638,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12639,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12640,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12641,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12642,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12643,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12644,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12645,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12646,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12647,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12648,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12649,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12650,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12651,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12652,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12653,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12654,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12655,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12656,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12657,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12658,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12659,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12660,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12661,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12662,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12663,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12664,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12665,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12666,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12667,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12668,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12669,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12670,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12671,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12672,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12673,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12674,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12675,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12676,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12677,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12678,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12679,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12680,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12681,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12682,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12683,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12684,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12685,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12686,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12687,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12688,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12689,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12690,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12691,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12692,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12693,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12694,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12695,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12696,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12697,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12698,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12699,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12700,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12701,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12702,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12703,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12704,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12705,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12706,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12707,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12708,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12709,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12710,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12711,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12712,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12713,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12714,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12715,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12716,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12717,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12718,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12719,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12720,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12721,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12722,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12723,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12724,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12725,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12726,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12727,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12728,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12729,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12730,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12731,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12732,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12733,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12734,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12735,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12736,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12737,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12738,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12739,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12740,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12741,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12742,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12743,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12744,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12745,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12746,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12747,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12748,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12749,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12750,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12751,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12752,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12753,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12754,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12755,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12756,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12757,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12758,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12759,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12760,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12761,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12762,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12763,"{c05}≪武具工房の親方≫{/c}
から入手可能。",
12764,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12765,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12766,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12767,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12768,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12769,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12770,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12771,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12772,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12773,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12774,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12775,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。",
12776,{c05}≪狩煉道≫{/c}で入手可能。,
12777,"{c05}≪歌姫狩衛戦≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。",
12778,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12779,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12780,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12781,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12782,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12783,"{c05}≪猟団トレジャー≫{/c}
から入手可能。",
12784,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。",
12785,{c05}≪狩煉道≫{/c}で入手可能。,
12786,"{c05}≪歌姫狩衛戦≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。",
12787,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。",
12788,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。",
12789,dummy,
12790,dummy,
12791,dummy,
12792,dummy,
12793,dummy,
12794,dummy,
12795,dummy,
12796,dummy,
12797,dummy,
12798,dummy,
12799,dummy,
12800,dummy,
12801,dummy,
12802,dummy,
12803,dummy,
12804,"{c05}≪ギルド勲章メダル交換≫
{/c}から入手可能。",
12805,"{c05}≪ギルド勲章メダル交換≫
{/c}から入手可能。",
12806,"{c05}≪ギルド勲章メダル交換≫
{/c}から入手可能。",
12807,"{c05}≪ギルド勲章メダル交換≫
{/c}から入手可能。",
12808,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12809,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12810,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12811,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12812,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12813,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。",
12814,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。{c02}≪ＨＣ限定≫",
12815,"{c05}≪Ｇ級≫{/c}の
{c05}≪オディバトラス≫
{/c}から入手可能。{c02}≪ＨＣ限定≫",
12816,"{c05}≪Ｇ級≫{/c}の
{c05}≪ドラギュロス≫
{/c}から入手可能。",
12817,"{c05}≪Ｇ級≫{/c}の
{c05}≪ドラギュロス≫
{/c}から入手可能。",
12818,"{c05}≪Ｇ級≫{/c}の
{c05}≪ドラギュロス≫
{/c}から入手可能。",
12819,"{c05}≪Ｇ級≫{/c}の
{c05}≪ドラギュロス≫
{/c}から入手可能。",
12820,"{c05}≪Ｇ級≫{/c}の
{c05}≪ドラギュロス≫
{/c}から入手可能。{c02}≪ＨＣ限定≫",
12821,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
12822,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
12823,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
12824,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。",
12825,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンクック亜種≫
{/c}から入手可能。{c02}≪ＨＣ限定≫",
12826,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12827,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12828,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12829,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12830,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12831,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12832,"{c05}≪ＨＲ5〜6≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12833,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12834,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12835,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12836,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12837,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12838,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12839,"{c05}≪Ｇ級≫{/c}の
{c05}≪トア・テスカトラ≫
{/c}から入手可能。",
12840,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。",
12841,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。",
12842,"{c05}≪遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12843,"{c05}≪遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12844,"{c05}≪遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12845,"{c05}≪遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12846,"{c05}≪遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12847,"{c05}≪遷悠・Ｇ遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
12848,"{c05}≪Ｇ遷悠クエスト≫{/c}の
{c05}≪ウラガンキン≫
{/c}から入手可能。",
